Ticker,Stock_Ex,Price,% Price 7 days,% Price 1 month,% Price 3 months,% Price 1 year,EPS,PE,Beta
NVP,UpCom,7,0.0,0.0,0.0,-2.61,0,0,0
NVT,HSX,7.8,-0.25,4.27,0.2,1.39,-0.135601004651934,-60.2502910724821,0.75767185896838
NWT,UpCom,5,0.0,-9.68,-9.68,-9.68,0,0,0
NXT,UpCom,14.5,-0.72,-0.73,-1.54,-0.61,0,0,0
OCB,HSX,13.2,1.63,1.92,-1.33,-3.5,1.71222908052552,7.70924880913051,0
OCH,HNX,0,0.37,0.0,-1.16,0.0,0.481976299416087,15.7684102085671,0.00560862325825957
ODE,UpCom,43.5,0.0,-0.23,0.88,0.67,0.5826866246,78.2581890073473,0
OGC,HSX,7.35,4.61,-1.37,0.44,1.98,0.279015145878719,25.3032858763474,0.847775394086373
OIL,UpCom,10.3,1.0,0.98,-0.17,-1.94,0.330387915381597,34.2022194938593,0
ONE,HNX,0,-100.0,1.82,1.82,-8.31,0.352825360729348,15.8718749367219,0.459556568223644
ONW,UpCom,3.3,-13.16,0.0,0.0,0.0,0,0,0
OPC,HSX,23.1,2.45,3.78,0.0,1.75,2.147079722067,10.735511943548,0.418990765786774
ORS,HSX,15.4,1.34,3.21,4.94,-0.93,0.642273105525522,23.9773390283863,0.554727894137236
PAC,HSX,25,-0.93,-0.36,-1.5,-6.87,2.53825454962291,11.4054754690781,0.181233093927805
PAI,UpCom,8.8,0.0,0.0,0.0,-6.15,0.494237499734493,22.2565062463072,0
PAN,HSX,18.3,0.56,1.3,0.22,0.53,1.28558236157357,16.4905809488945,0.240929017815502
PAP,UpCom,14.5,0.0,0.0,13.11,2.42,-0.02405506011,-748.283309943473,0
PAS,UpCom,4.3,0.0,0.0,1.79,-1.61,0.168802861886969,30.2127579058167,0
PAT,UpCom,93.4,0.86,1.97,0.98,-21.36,19.1301343845974,4.83530319967205,0
PBC,UpCom,10.4,0.97,-0.92,-0.76,-3.71,0.676357339276316,16.5592939554462,0
PBP,HNX,0,-6.41,-6.01,-7.55,-8.19,0.989035481147682,12.3952555009677,2.51831610044313
PBT,UpCom,8,0.0,0.0,-18.4,-5.76,0.814824889459205,9.08170589255237,0
PC1,HSX,26.3,2.12,6.16,0.0,2.13,Infinity,0,0
PCC,UpCom,17,0.0,0.54,-2.13,-6.25,0,0,0
PCE,HNX,0,-1.38,0.0,-10.02,-9.95,1.2972122706258,17.0365332647821,0
PCF,UpCom,5.8,0.0,0.0,-14.75,0.0,-1.85178892133333,-1.56605321837217,0
PCG,HNX,0,-0.61,1.69,-1.54,0.0,0.210062860156269,30.943118622514,-0.0324229222520107
PCH,HNX,0,-1.17,0.0,-11.45,-20.47,0.52034879479955,14.2212302093457,0
PCM,UpCom,14.1,0.0,0.0,-4.0,0.0,0.111490369216,113.014245881534,0
PCN,UpCom,9,-4.26,0.0,-5.56,0.0,-1.42381761475061,-6.74243660181259,0
PCT,HNX,0,-0.87,-4.0,1.32,-4.29,0.656797004289473,11.1145452130939,0.929103496626063
PDB,HNX,0,-1.86,0.0,1.02,-1.41,-0.382801318732644,-27.429372591408,0
PDC,UpCom,6,-10.91,0.0,1.45,2.13,0.0350414594,119.858021666757,0.247831040224345
PDN,HSX,106.3,6.89,0.0,-0.84,6.95,6.46703507205039,35.7313446872209,0.422721761029755
PDR,HSX,22.45,3.76,3.54,4.91,-3.59,0.819945613715148,32.9290132764585,0.647047850013991
PDV,UpCom,10.7,0.0,1.83,-10.8,-10.15,2.55873525991009,4.45532610528867,0
PEC,UpCom,8.8,0.0,0.0,0.0,0.0,-3.02817382886164E-07,-29060418.9103244,0.0414877846870608
PEG,UpCom,4.7,0.0,0.0,12.5,0.0,0.0125933866298014,579.669330783908,0
PEN,HNX,0,-100.0,0.0,0.0,0.0,-1.01257585682496,-7.7031265829878,1.60289346777729
PEQ,UpCom,40,0.0,1.19,0.0,-4.55,0,0,0
PET,HSX,22.85,0.0,0.0,-0.49,3.48,0.980340621712353,30.9586273666676,1.458072940957
PFL,UpCom,2.9,3.45,0.0,2.38,0.0,-0.06699550468383,-59.7054984342172,1.76978354219613
PGB,UpCom,24.9,1.27,1.48,-0.69,2.84,1.1848,15.0236326806212,0
PGC,HSX,14.3,1.04,0.0,1.25,-3.09,1.92351992947268,8.50004190207803,0.408450704225352
PGD,HSX,36.75,-0.82,1.58,-0.95,1.45,4.00413888260431,9.98966348889073,0.324503311258278
PGI,HSX,24,0.0,0.0,-2.04,-5.96,0.893730211727668,26.8537414144316,0.256599197836023
PGN,HNX,0,-4.11,-1.22,1.12,-0.85,1.17509240279505,6.97817463588025,0
PGS,HNX,0,-2.88,0.0,0.0,-7.56,1.62751050508446,15.1765533450232,1.48917710980633
PGT,HNX,0,-6.61,0.0,-2.78,-3.13,-0.880011016536582,-4.20449281937619,0.384655852696186
PGV,HSX,21.2,0.69,3.06,1.55,0.0,2.22826517061233,11.9150989523855,0
PHC,HSX,6.47,0.47,0.13,0.93,-2.15,0.145603946395199,63.5971773379444,-0.116992375777758
PHH,UpCom,4.4,0.0,0.0,0.0,0.0,-0.333196563426475,-13.2054183114975,0.517483130312856
PHN,HNX,0,7.78,2.84,-15.72,-11.84,5.06287405054479,6.82132427990025,0
PHP,UpCom,21.9,5.19,-2.56,2.08,-2.22,1.77775590851422,13.7251688396258,0
PHR,HSX,45,-0.88,1.07,0.38,0.0,6.31956536731402,8.41830045388255,0.337468519727637
PHS,UpCom,9.5,0.0,0.0,0.0,-1.48,0.530877434301489,17.8949026388733,3.23606168446026
PIA,HNX,0,-100.0,-7.04,0.0,-7.07,3.15082576960692,9.07698555593823,0
PIC,HNX,0,-100.0,0.0,-1.58,-7.54,1.17237280225549,12.6239707809042,0
PID,UpCom,2,0.0,0.0,5.0,0.0,-0.70948593575,-8.03398589427218,0.0355797037945842
PIS,UpCom,9.9,0.0,0.0,0.0,-4.5,1.176974121998,9.68585441848769,0
PIT,HSX,7.4,-6.8,0.0,6.88,6.25,0.0375176692909085,213.232862040783,0.213972577184964
PIV,UpCom,1.2,-7.69,0.0,7.69,0.0,-8.09505449912788,-0.197651541465518,0.207867679928476
PJC,HNX,0,9.18,0.0,0.0,-6.0,3.13864351934614,7.32800646464988,-0.336517395495574
PJS,UpCom,23,0.0,0.0,0.0,-2.5,0,0,0.1726700421616
PJT,HSX,9.61,0.0,0.98,-2.7,2.22,1.43814576455408,7.16200002382488,0.317974069583061
PLA,UpCom,6.6,-1.54,0.0,14.04,0.0,-0.1201304673,-35.794416659195,0
PLC,HNX,0,-0.19,4.06,1.8,-5.13,1.32587833745675,27.6043426957293,1.16107264919814
PLE,UpCom,16,0.0,0.0,0.0,-2.96,0.0972684361534156,164.493237814209,0
PLO,UpCom,3,0.0,0.0,3.33,0.0,0,0,0
PLP,HSX,3.93,0.78,0.44,-0.18,-2.0,-1.1428487175295,-4.46253289851408,0
PLX,HSX,33.4,0.3,0.69,0.5,-0.17,1.94276999979706,21.302299590356,0
PMB,HNX,0,-3.82,0.98,2.04,-11.01,0.232365431105367,45.1874444062153,0
PMC,HNX,0,-9.96,0.0,-1.58,-2.8,8.66704807363127,8.99960394096672,-0.00937691700990272
PMG,HSX,8.1,5.88,0.0,0.0,5.36,-0.252710788284832,-38.3837985937786,0
PMJ,UpCom,19.8,0.0,0.0,0.0,-8.57,0.358745731282722,55.7497922790287,0
PMP,HNX,0,0.0,1.67,-7.38,-9.4,1.68840064706448,7.46268370715617,0
PMS,HNX,0,-100.0,0.0,0.0,-9.42,3.52830322979783,7.51069232831171,1.00977312390925
PMT,UpCom,6.6,0.0,0.0,0.0,-2.57,-0.804940205782733,-8.69629812216066,0.238819475193963
PMW,UpCom,29,0.0,-2.41,0.0,-16.07,1.57239324319662,18.4432234909914,0
PNC,HSX,10.4,-6.13,0.0,0.0,-6.17,1.42137188665629,6.30376897426751,0.918104654416566
PND,UpCom,6.2,-11.43,0.0,0.0,0.0,0.217592740901149,36.3063582327359,0
PNG,UpCom,17.9,0.0,0.0,0.0,0.0,0,0,0
PNJ,HSX,73.8,-0.54,0.13,-0.62,0.89,5.44362145218332,15.158390050461,0.28868575692566
PNP,UpCom,16.9,0.0,0.0,0.0,-7.62,2.70296223522648,6.32639249529403,0
PNT,UpCom,7.3,0.0,-3.95,-3.95,-3.95,0,0,0
POB,UpCom,50.6,0.0,0.0,0.0,-0.3,0,0,0
POM,HSX,4.65,-1.55,-0.36,0.13,0.0,-5.34327204873517,-1.17905282428794,0.1329167055312
POS,UpCom,12.5,2.5,2.46,-3.55,-0.33,0.81445366039275,17.0254013146704,0
POT,HNX,0,-0.64,1.36,0.53,-5.04,0.578097146357412,30.7906726614337,0.0466216808342827
POV,UpCom,8.5,4.94,5.95,-9.45,2.84,0.462422866851571,19.0302007768674,0.0315934197084125
POW,HSX,11.1,1.85,0.45,0.74,-0.98,0.592630079661971,21.5986336827536,0
PPC,HSX,12.85,0.0,0.0,-0.34,-2.43,1.30703478418038,11.1268002313442,1.05549855423934
PPE,HNX,0,0.0,5.26,0.0,0.0,0.931871018,12.126141688849,-0.424680184492211
PPH,UpCom,24.8,0.0,0.0,2.35,-13.75,4.75138488398265,5.72464674282517,0
PPI,UpCom,0.5,20.0,0.0,16.67,0.0,-0.0373407789682466,-13.3901866488962,1.15735472437273
PPP,HNX,0,-8.77,4.64,-0.65,-2.71,2.09088207110607,7.26965915966711,0.0140981584280553
PPS,HNX,0,0.32,0.0,-7.9,-13.66,1.3158565752672,9.43701199733094,0.688283235474542
PPT,HNX,0,-0.26,-0.83,-0.68,-0.47,0.250441429,54.304114356415,0
PPY,HNX,0,1.25,0.0,0.0,-11.34,1.58389821884345,6.37667236432335,0
PQN,UpCom,4,0.0,0.0,0.0,0.0,0.5970789303,6.69928178170718,0
PRC,HNX,0,-100.0,0.0,1.06,-51.73,20.641072680104,0.935028925052105,-0.0419770396985365
PRE,HNX,0,-100.0,1.18,0.9,-8.34,0,0,0
PRO,UpCom,3.8,0.0,0.0,0.0,0.0,0,0,-0.154582908187821
PRT,UpCom,11.8,-12.26,4.0,0.78,0.0,-0.0878535524483847,-149.111784724886,0
PSB,UpCom,6.1,3.33,-1.64,-2.99,6.56,0.0840132101702892,77.3687850615984,-0.13707333038138
PSC,HNX,0,-100.0,0.0,0.0,-13.72,0.602075170044319,21.2598038199413,0.671019192007712
PSD,HNX,0,0.33,0.64,-0.53,-26.5,1.74763584899035,9.4985462844506,0.354833024936118
PSE,HNX,0,-0.13,2.75,-10.73,-23.01,0.101402401607152,143.474255455539,0
PSG,UpCom,1,-10.0,0.0,-10.0,0.0,-5.72243006390055,-0.192226027704428,2.12408726223745
PSH,HSX,9.14,-1.61,2.73,0.37,-1.31,3.32266790678343,3.77708526764845,0
PSI,HNX,0,0.68,6.82,2.27,-1.64,0.802420488566458,10.4683269179814,0.0650249759004469
PSL,UpCom,12.7,-0.78,0.0,-5.48,-2.21,-8.4021164021164E-08,-159450167.461687,-0.060017711722465
PSN,UpCom,11,0.0,0.0,-5.98,7.83,0.85833702969984,13.6092969164371,0
PSP,UpCom,6.5,-1.56,-3.03,7.94,-2.13,0.02286695403087,341.103585089214,0.117690801611506
PSW,HNX,0,-7.12,6.42,-7.0,-5.69,-0.350410847732294,-30.8209636485083,0
PTB,HSX,56,-0.89,2.24,-0.19,2.84,5.06427863650494,11.5120048055324,0.795821285327861
PTC,HSX,5.63,-1.22,2.11,0.13,-0.5,-0.374403587079608,-17.8951276943172,0.142150918757579
PTD,HNX,0,-100.0,0.0,0.0,-6.67,-1.40925840900328,-7.16689000077947,0.016883891958493
PTE,UpCom,2.6,0.0,0.0,-12.0,0.0,-4.2588738388,-1.50274467904954,0
PTG,UpCom,0.4,0.0,0.0,0.0,0.0,0,0,0.0106366594151281
PTH,UpCom,14.3,0.0,0.0,0.0,-6.25,0.410914093213307,34.8004613036643,-0.124646246847506
PTI,HNX,0,1.39,0.0,-2.41,2.79,0.536490782689658,68.9667021202175,-0.183398184176394
PTL,HSX,4.1,3.45,2.82,2.25,-3.26,-0.046125876961985,-123.791684323009,1.33075272829027
PTN,UpCom,3.3,0.0,0.0,0.0,-14.16,0,0,0
PTO,UpCom,18.5,0.0,0.0,0.0,0.0,0,0,0
PTP,UpCom,10.5,0.0,0.0,0.0,-7.48,0,0,0.603652080164796
PTS,HNX,0,-6.46,0.0,-4.73,-9.19,0.924389389542672,10.0606953143426,-0.175006572605381
PTT,UpCom,8.4,0.0,0.0,-1.19,12.05,0,0,0.154881312207612
PTV,UpCom,4.4,2.38,0.0,1.79,1.92,0.03176507135,141.665036744833,0
PTX,UpCom,1.2,0.0,0.0,0.0,0.0,0.0257412326936557,46.6178140837738,0
PV2,HNX,0,6.99,0.0,0.0,4.35,0.241201324913423,14.5106997287693,0.960827271930593
PVA,UpCom,0.5,0.0,0.0,12.5,0.0,-0.00174043262058043,-344.741872167337,0.25790770652446
PVB,HNX,0,6.01,2.72,3.2,0.0,-0.904798353486681,-25.3095067113615,1.59959688020331
PVC,HNX,0,2.18,-20.71,-21.88,-26.37,0.18998231038677,80.6727252337733,1.57076505126632
PVD,HSX,25.65,2.58,3.67,2.58,0.29,0.404509919137615,66.747436150792,1.45872586512452
PVE,UpCom,2.1,-9.52,0.0,4.17,0.0,0.031250052022016,76.7998721509063,1.80843046183507
PVG,HNX,0,1.77,3.19,1.01,-4.09,0.371842345032756,27.6999113672561,0.717640872841995
PVH,UpCom,1,0.0,0.0,-8.33,0.0,-0.287397260476191,-6.61105814596798,0
PVI,HNX,0,-0.03,0.44,-7.42,-7.27,4.07722313302045,12.5804503728418,0.583647357812637
PVL,UpCom,2.9,3.45,0.0,3.7,4.35,0.00104641416,2484.67585721509,1.34852335465779
PVM,UpCom,12.3,6.35,1.59,-7.63,-8.1,4.17427703056603,3.49064795321091,0
PVO,UpCom,5.6,0.0,0.0,-0.06,-4.68,1.04649377736612,5.99025798429498,0
PVP,HSX,13.5,0.75,0.0,1.33,0.0,2.8897684522064,5.10421517984877,0
PVR,UpCom,1.2,0.0,0.0,6.67,0.0,-Infinity,0,1.04574533345018
PVS,HNX,0,2.62,1.42,2.02,-4.01,1.91793987587113,20.8096295193474,1.75751467881868
PVT,HSX,24.35,-1.56,4.14,0.85,-1.71,2.92168881258487,9.7032921089629,1.43074340080216
PVV,UpCom,1.2,-7.69,0.0,0.0,0.0,-0.888548253572833,-2.13831943550633,0.562264481640522
PVX,UpCom,2.1,-4.35,0.0,-3.23,0.0,0.141243554252684,20.531910396505,1.16738235036368
PVY,UpCom,3,-3.03,0.0,12.5,0.0,-1.93989284732184,-0.721689345848559,0
PWA,UpCom,4,2.5,4.76,2.17,2.5,0,0,0
PWS,UpCom,9.2,0.0,-13.33,-5.17,-3.18,0.6122301154219,11.9236212269131,0
PX1,UpCom,10,0.0,0.0,0.0,0.0,0,0,0
PXA,UpCom,1.2,9.09,0.0,0.0,0.0,0.0358626811254,33.4609672880841,0.881342564192446
PXC,UpCom,0.5,0.0,0.0,0.0,0.0,-0.91150936032406,-0.548540719123543,0
PXI,UpCom,2.7,-3.7,3.12,2.7,0.0,-0.43923898061888,-9.56199286794235,1.30892640611883
PXL,UpCom,7.5,1.33,0.0,0.0,-1.64,0.00455659804325098,2282.4045266411,1.32580915959332
PXM,UpCom,0.6,0.0,0.0,0.0,0.0,-1.09104993603914,-0.641583833038132,0.0358373601832778
PXS,UpCom,4.7,4.44,-3.85,1.59,0.0,-2.19391464221848,-2.73483748389264,1.72045518141964
PXT,UpCom,3.9,2.78,0.0,1.89,0.0,0.06230712238335,78.6426946481708,0.953183873398644
QBS,HSX,2.3,3.76,0.0,1.68,-4.76,-0.416490018222886,-6.67482983592724,1.38041846914452
QCC,UpCom,10.9,0.0,0.0,0.0,-6.78,1.20359962626382,9.38850407845103,0.0195406503282444
QCG,HSX,10.15,2.39,-0.93,-0.46,-1.96,-0.0476547756919722,-285.38587796335,1.01212573453969
QHD,HNX,0,-100.0,0.0,0.0,-5.21,3.80479960576068,9.35660315620818,0.222679870300587
QHW,UpCom,26.4,0.0,0.0,-4.3,9.69,0,0,0
QNC,UpCom,7.5,0.0,-2.67,13.7,0.0,1.81917179818904,4.61748582973972,0.307510297081763
QNS,UpCom,45.8,1.09,1.04,-4.07,-9.24,4.85744778351893,10.6846233481076,0
QNT,UpCom,12.8,0.0,0.0,7.14,0.0,0,0,0
QNU,UpCom,10,0.0,0.0,0.0,-3.23,0,0,0
QNW,UpCom,8.5,13.04,0.0,-2.43,-2.43,0.273390252747205,29.993754047926,0
QPH,UpCom,24.7,0.0,0.0,14.17,-6.55,3.72736039800871,7.24373205618228,-0.0591513774714591
QSP,UpCom,21.5,-0.93,0.0,0.0,-8.33,0,0,0
QST,HNX,0,-100.0,0.0,0.0,-19.57,2.40658760262861,6.93928614182144,-0.159232319691526
QTC,HNX,0,9.21,-6.56,-4.26,-15.73,0.424039195700148,29.3190360037308,0.011743054946981
QTP,UpCom,14,2.21,1.32,-6.11,-14.25,1.16513891262832,13.6464414909402,0
RAL,HSX,104.8,1.73,1.94,0.58,-1.86,23.8913697301581,4.33210825369096,0.552373845723347
RAT,UpCom,14.5,0.0,-3.61,-5.41,-5.41,0,0,0
RBC,UpCom,3.6,0.0,-4.26,0.0,0.0,0,0,0
RCC,UpCom,15.1,0.0,0.0,9.15,0.0,0.344507103629958,50.50694112447,0
RCD,UpCom,1.8,0.0,0.0,-7.41,0.0,0.17086632622563,11.7050564858461,0
RCL,HNX,0,-2.03,0.84,-2.22,-2.22,0.382980374574336,34.4665180681155,0.340548593462449
RDP,HSX,9.9,1.0,6.6,2.75,-6.85,0.185304019217053,50.7274480052667,0.0145508814476262
REE,HSX,54.6,-1.79,1.29,-1.39,0.27,5.60549798884829,11.4708809329555,0.821192052980132
RGC,UpCom,5.3,2.17,2.0,1.47,-14.79,-0.0224551712004452,-445.33171939485,0
RIC,UpCom,4.9,6.52,0.0,1.56,0.0,-2.1326219890282,-2.81343812024282,0.58828467493704
RTB,UpCom,16.8,-10.05,-6.59,-19.6,-10.07,1.76126569335656,10.6816108000297,0
S12,UpCom,1.6,6.67,0.0,-13.04,0.0,-5.53849114283472,-0.252776426628616,0.602576461309263
S27,UpCom,0.8,14.29,0.0,0.0,0.0,-2.48584662707357,-0.482732919614065,0.205013078904379
S4A,HSX,33.9,0.0,-5.83,0.0,0.0,3.71616561187071,8.9608492941295,0
S55,HNX,0,-1.72,0.0,3.65,-3.0,3.81377760239,14.3951760494884,0.134431688721409
S72,UpCom,4.5,0.0,0.0,0.0,0.0,0.814895312333333,7.97648471113204,0
S74,UpCom,10.3,0.0,0.0,0.0,0.0,-0.337459842983735,-31.1148132683334,0.649110507405135
S96,UpCom,0.5,0.0,0.0,-14.29,0.0,-0.0163834485675806,-30.5186052824918,0.252998479102093
S99,HNX,0,1.64,0.0,-0.8,-9.09,0.554407235463881,18.758773938616,1.6718079046534
SAB,HSX,61.4,-4.68,-0.43,-0.62,-0.82,3.51782244020722,22.883474469865,0
SAC,UpCom,8.7,0.0,0.0,2.33,-7.23,2.37434067150222,3.79052597970526,0
SAF,HNX,0,-100.0,0.0,0.0,-5.23,3.96423092953941,14.3281259365481,-0.360311488319188
SAL,UpCom,8.5,0.0,0.0,-3.11,-3.11,0,0,0
SAM,HSX,6.38,0.66,-0.16,2.61,-1.3,-0.0524721381349691,-137.215677803716,1.01641637906912
SAP,UpCom,54,0.0,0.0,0.0,0.0,-0.796099427353021,-67.8307233300576,0.0620973975779438
SAS,UpCom,25.4,0.39,1.29,-2.54,-6.88,1.70111414108757,14.146264895162,0
SAV,HSX,14,-3.29,-0.88,4.07,-0.67,1.45637865001755,11.5354616052615,0.00289152131331033
SB1,UpCom,7,0.0,-1.43,-11.32,-11.32,0.8300460826444,8.91516766927534,0
SBA,HSX,24.2,0.82,0.0,0.0,-1.02,3.42466138254736,6.77439238758934,0.365917358455368
SBD,UpCom,7.5,13.64,0.0,0.0,8.6,0.570127815120642,11.927150052416,0
SBH,UpCom,48.3,0.0,6.9,-3.49,-9.32,4.49878774643632,9.2024790528948,0
SBL,UpCom,7.5,0.0,0.0,0.0,-5.55,0.46061628215015,18.4535378565476,0
SBM,UpCom,30.3,6.32,0.0,0.0,-6.96,2.13390251210168,14.293061574758,0
SBR,UpCom,6.6,0.0,0.0,1.45,-1.84,0.177552040013823,42.2411367361147,0
SBS,UpCom,6.6,1.59,1.27,2.44,-4.0,0.0511865436929702,128.940137853192,0.110496120747743
SBT,HSX,14.1,-1.06,0.36,0.0,-1.11,0.650000977765695,25.4615001609517,0.302210614681466
SBV,HSX,9.61,0.0,-0.41,0.0,-0.83,-0.102827935114152,-105.837028008964,0
SC5,HSX,19.45,5.5,0.0,0.0,-0.28,1.44449201300005,13.361098452816,0.589497248391008
SCC,UpCom,2.3,4.0,-3.57,3.57,0.0,-0.334627348697277,-9.56287647276225,0.164950041391525
SCD,HSX,15.7,6.37,-3.75,4.76,5.12,-8.35166261933415,-1.95170719208238,0.593508068277213
SCG,HNX,0,-0.18,0.3,0.31,1.17,-Infinity,0,0
SCI,HNX,0,0.18,-2.82,-1.75,-2.13,0.846761928169469,21.0212568702517,-0.00745047455865083
SCJ,UpCom,4.1,0.0,2.38,2.22,0.0,0.066641082785636,67.5259136241097,0.0638264423832731
SCL,UpCom,19.5,0.52,0.56,3.16,0.0,1.5119750693473,12.3017901399851,0.568398913329244
SCO,UpCom,6.2,0.0,0.0,0.0,0.0,1.77307074541814,3.49675838712113,-0.315903971661244
SCR,HSX,6.42,1.12,0.43,3.49,-2.42,-0.158079405869504,-54.1500010891131,1.66181754447463
SCS,HSX,63.4,-1.95,-0.59,0.14,-0.41,5.34491445971905,12.9094675920458,0
SCY,UpCom,11.5,0.0,0.0,0.0,-5.52,0.610957048971493,11.9484667740377,0
SD1,UpCom,0.7,0.0,0.0,0.0,0.0,-6.7120965639948,-0.104289322021223,0.404434317763561
SD2,UpCom,4.1,0.0,0.0,0.0,-14.42,0.153439612092901,34.5412760610413,0.776093243361669
SD3,UpCom,4.6,9.3,4.0,4.08,-6.06,0.805668548404491,6.95074917730124,-0.0015882794601775
SD5,HNX,0,-1.82,0.0,1.3,-9.91,0.560618408469603,13.1997092642762,0.587590921041101
SD6,HNX,0,-1.52,0.0,-2.38,0.0,-0.744559682543498,-4.96938000639572,0.684427306984489
SD7,UpCom,3.8,0.0,-10.0,0.0,0.0,0.0722488541268491,55.3641998664381,0.584874244150381
SD8,UpCom,1.6,-6.25,0.0,8.33,0.0,-12.2030910585663,-0.114725031000833,0.418456604140344
SD9,HNX,0,0.0,0.0,1.15,0.0,0.190715570617789,43.5203060406322,0.544211725527999
SDA,HNX,0,-4.01,7.94,2.2,0.0,0.0312829248186629,255.730563761971,0.518797651389011
SDB,UpCom,0.6,0.0,0.0,11.11,0.0,-2.02555304136982,-0.444323096763419,0.00633386596846543
SDC,HNX,0,-100.0,0.0,0.0,-6.59,0.745259550193738,10.7345152409255,-0.211318114230736
SDD,UpCom,2,0.0,4.35,0.0,-3.45,-0.849956367253816,-3.17663365323519,0.695031110332136
SDG,HNX,0,-100.0,9.28,-7.98,-13.8,-0.175993569624232,-97.1626408652921,0.779773902374901
SDJ,UpCom,3.1,0.0,0.0,0.0,0.0,-7.62729072143615,-0.406435274754585,-0.0139579718527087
SDK,UpCom,30.4,0.0,0.0,-4.84,-9.35,3.38629927198635,8.32767506206218,-0.0259611497218104
SDN,HNX,0,0.0,0.0,-47.87,-53.39,4.77133470900378,6.47617530199463,-0.0620318970834435
SDP,UpCom,1,0.0,0.0,8.33,0.0,-0.396178374330782,-3.28135023067813,1.17053720094646
SDT,HNX,0,-3.74,0.0,0.0,3.23,-0.324279050071348,-15.4188190661713,0.712908596967838
SDU,HNX,0,-100.0,0.0,0.0,0.0,0.066739320415595,599.346828090464,0.349787455539169
SDV,UpCom,29.5,-0.71,0.35,-7.6,-9.0,0,0,0.0537897310513447
SDX,UpCom,1.6,14.29,0.0,0.0,0.0,-0.436215424888889,-5.27262418697332,0
SDY,UpCom,2.2,-12.0,0.0,-14.89,0.0,-1.54073210373284,-2.59616839962568,0.432917860184253
SEA,UpCom,22,0.0,0.0,-0.43,-2.01,1.41524825650656,16.3222246653889,0
SEB,HNX,0,-0.24,0.0,-2.22,-6.62,5.42062013918272,7.78508711484119,0.0398738059766892
SED,HNX,0,0.0,0.0,0.0,-9.73,4.1998444445403,4.57159788976459,0.0354920690561739
SEP,UpCom,26.2,0.0,0.0,0.0,-6.3,0.282707047919167,103.640854430971,0
SFC,HSX,18,5.51,0.0,0.0,-2.84,1.32379942403889,14.730328209772,0.185150638932935
SFG,HSX,8.2,-0.12,1.57,0.45,-0.7,0.415549431150165,24.064525782942,0.487447346251053
SFI,HSX,31.9,-0.16,0.0,0.76,-0.15,5.38072469652116,6.14229529739146,0.711594067717564
SFN,HNX,0,-6.67,-8.81,-2.08,-6.28,2.81712632809315,8.13496679262327,0.101656296555955
SGB,UpCom,13.3,-2.9,6.29,10.8,1.56,0.437575112012987,30.3947816840307,0
SGC,HNX,0,-100.0,0.0,4.83,-1.37,5.33544629084287,13.5321388435519,0.582245201998072
SGD,HNX,0,-100.0,0.0,-5.1,-5.1,-0.0243775232926046,-742.487240510237,0.126456927526071
SGH,HNX,0,-100.0,0.0,0.0,0.0,1.28532333312765,20.3061745844832,0.213322759714512
SGI,UpCom,14.6,0.0,5.88,1.07,-2.11,1.37357037945943,4.74495762776269,0
SGN,HSX,65.8,0.15,0.86,-1.06,3.12,5.46357320700543,13.0866737373121,0
SGO,UpCom,0.5,0.0,0.0,0.0,0.0,-0.01948017715,-35.933964799699,0
SGP,UpCom,16.9,-0.6,2.13,-2.38,-3.69,0.778085028036074,25.5357524923869,0
SGR,HSX,19,6.8,3.54,5.88,-3.07,3.7309318295184,6.39250489952765,0
SGS,UpCom,17.1,0.0,0.0,0.62,0.0,2.853105549318,5.99346911791873,0.120776620526346
SGT,HSX,12.3,2.86,1.41,0.69,-0.88,0.0142344550208081,1081.88195315438,0.119391847775394
SHA,HSX,4.8,-4.7,3.01,-0.63,-2.56,0.428049647966741,11.8911439927069,0.169222679870301
SHB,HSX,10.9,2.49,0.95,5.14,-1.77,2.27403794210346,4.79323576717353,0.618525983699939
SHC,UpCom,11.4,14.0,-13.48,-13.4,-5.87,0.618156723655765,14.5594145555422,0.689356748823321
SHE,HNX,0,-3.65,0.0,-0.89,10.0,1.535418158275,6.96878563167517,0
SHG,UpCom,2,0.0,0.0,5.0,0.0,-1.83932331326033,-1.25045987479117,0
SHI,HSX,13.8,-0.36,0.0,-0.72,0.67,0.21866058189668,63.3401771817487,0.890215464975282
SHN,HNX,0,-4.35,4.41,0.0,-6.49,0.0102403119571392,722.634235262819,1.34554377355184
SHP,HSX,28.6,0.35,0.68,0.0,-1.45,2.25354267272041,12.897872797174,0.179595674659144
SHS,HNX,0,1.62,6.29,1.31,0.0,0.678374433220592,22.7013272403093,0.997633862062922
SHX,UpCom,1.8,0.0,0.0,0.0,0.0,0,0,0
SID,UpCom,12.8,6.92,3.76,2.46,-2.91,0.91067289195575,15.3732477640064,0
SIG,UpCom,6.9,-7.69,0.0,0.0,4.0,0,0,0
SII,UpCom,21,0.0,0.0,4.9,-100.0,-0.961783879211378,-22.3542944155282,0.349874078910549
SIV,UpCom,31,0.0,0.0,-4.76,-3.14,0,0,0
SJ1,HNX,0,-100.0,0.84,-1.64,-4.92,0.658965418685527,18.5138698542573,0.456051178687232
SJC,UpCom,12.5,-8.7,0.0,14.89,0.0,-0.482599232519898,-21.9643946482301,0.917798615371133
SJD,HSX,14.6,2.46,0.26,0.59,-0.31,1.63890310230192,10.5146687201687,0.41274134875478
